date,EFA,Cleared Volume,EU Gas,day_of_week,weekday_or_holiday,month_cos,EFA_sin,Average Temperature,price
2022-08-16 15:00:00,5,637,330.6,1,1,-0.5000000000000004,-0.8660254037844386,17.5,10.0
2022-08-16 19:00:00,6,554,330.6,1,1,-0.5000000000000004,-2.4492935982947064e-16,13.75,14.8
2022-08-16 23:00:00,1,659,331.2,2,1,-0.5000000000000004,0.8660254037844386,12.666666666666666,4.38
2022-08-17 03:00:00,2,656,331.2,2,1,-0.5000000000000004,0.8660254037844388,12.0,2.49
2022-08-17 07:00:00,3,627,331.2,2,1,-0.5000000000000004,1.2246467991473532e-16,11.666666666666666,3.05
2022-08-17 11:00:00,4,649,331.2,2,1,-0.5000000000000004,-0.8660254037844384,15.5,4.8
2022-08-17 15:00:00,5,666,331.2,2,1,-0.5000000000000004,-0.8660254037844386,17.25,10.0
2022-08-17 19:00:00,6,540,331.2,2,1,-0.5000000000000004,-2.4492935982947064e-16,15.5,14.8
2022-08-17 23:00:00,1,643,337.2,3,1,-0.5000000000000004,0.8660254037844386,13.666666666666666,5.01
2022-08-18 03:00:00,2,641,337.2,3,1,-0.5000000000000004,0.8660254037844388,12.0,1.5
2022-08-18 07:00:00,3,641,337.2,3,1,-0.5000000000000004,1.2246467991473532e-16,13.5,11.13
2022-08-18 11:00:00,4,750,337.2,3,1,-0.5000000000000004,-0.8660254037844384,17.25,6.77
2022-08-18 15:00:00,5,654,337.2,3,1,-0.5000000000000004,-0.8660254037844386,18.25,6.61
2022-08-18 19:00:00,6,543,337.2,3,1,-0.5000000000000004,-2.4492935982947064e-16,17.25,9.42
2022-08-18 23:00:00,1,821,337.6,4,1,-0.5000000000000004,0.8660254037844386,16.5,2.8
2022-08-19 03:00:00,2,823,337.6,4,1,-0.5000000000000004,0.8660254037844388,12.5,2.8
2022-08-19 07:00:00,3,800,337.6,4,1,-0.5000000000000004,1.2246467991473532e-16,13.75,8.32
2022-08-19 11:00:00,4,1008,337.6,4,1,-0.5000000000000004,-0.8660254037844384,17.0,22.1
2022-08-19 15:00:00,5,804,337.6,4,1,-0.5000000000000004,-0.8660254037844386,17.75,9.8
2022-08-19 19:00:00,6,565,337.6,4,1,-0.5000000000000004,-2.4492935982947064e-16,15.5,1.5
2022-08-19 23:00:00,1,840,337.6,5,0,-0.5000000000000004,0.8660254037844386,14.0,2.8
2022-08-20 03:00:00,2,968,337.6,5,0,-0.5000000000000004,0.8660254037844388,12.0,4.24
2022-08-20 07:00:00,3,1043,337.6,5,0,-0.5000000000000004,1.2246467991473532e-16,14.25,46.69
2022-08-20 11:00:00,4,1042,337.6,5,0,-0.5000000000000004,-0.8660254037844384,17.5,48.91
2022-08-20 15:00:00,5,1028,337.6,5,0,-0.5000000000000004,-0.8660254037844386,19.666666666666668,63.69
2022-08-20 19:00:00,6,726,337.6,5,0,-0.5000000000000004,-2.4492935982947064e-16,16.25,5.0
2022-08-20 23:00:00,1,847,337.6,6,0,-0.5000000000000004,0.8660254037844386,13.5,2.84
2022-08-21 03:00:00,2,869,337.6,6,0,-0.5000000000000004,0.8660254037844388,13.5,3.06
2022-08-21 07:00:00,3,1003,337.6,6,0,-0.5000000000000004,1.2246467991473532e-16,13.5,8.78
2022-08-21 11:00:00,4,967,337.6,6,0,-0.5000000000000004,-0.8660254037844384,17.0,5.71
2022-08-21 15:00:00,5,819,337.6,6,0,-0.5000000000000004,-0.8660254037844386,17.5,5.8
2022-08-21 19:00:00,6,573,337.6,6,0,-0.5000000000000004,-2.4492935982947064e-16,13.75,1.42
2022-08-21 23:00:00,1,784,339.7,0,1,-0.5000000000000004,0.8660254037844386,12.333333333333334,3.87
2022-08-22 03:00:00,2,764,339.7,0,1,-0.5000000000000004,0.8660254037844388,13.5,22.0
2022-08-22 07:00:00,3,619,339.7,0,1,-0.5000000000000004,1.2246467991473532e-16,15.0,13.83
2022-08-22 11:00:00,4,627,339.7,0,1,-0.5000000000000004,-0.8660254037844384,20.5,4.22
2022-08-22 15:00:00,5,627,339.7,0,1,-0.5000000000000004,-0.8660254037844386,17.0,13.99
2022-08-22 19:00:00,6,537,339.7,0,1,-0.5000000000000004,-2.4492935982947064e-16,16.5,18.52
2022-08-22 23:00:00,1,641,350.4,1,1,-0.5000000000000004,0.8660254037844386,15.666666666666666,3.8
2022-08-23 03:00:00,2,631,350.4,1,1,-0.5000000000000004,0.8660254037844388,14.0,6.22
2022-08-23 07:00:00,3,635,350.4,1,1,-0.5000000000000004,1.2246467991473532e-16,15.25,4.18
2022-08-23 11:00:00,4,641,350.4,1,1,-0.5000000000000004,-0.8660254037844384,19.5,3.57
2022-08-23 15:00:00,5,553,350.4,1,1,-0.5000000000000004,-0.8660254037844386,21.25,50.85
2022-08-23 19:00:00,6,450,350.4,1,1,-0.5000000000000004,-2.4492935982947064e-16,18.0,40.79
2022-08-23 23:00:00,1,811,347.1,2,1,-0.5000000000000004,0.8660254037844386,16.75,24.8
2022-08-24 03:00:00,2,716,347.1,2,1,-0.5000000000000004,0.8660254037844388,16.75,30.3
2022-08-24 07:00:00,3,798,347.1,2,1,-0.5000000000000004,1.2246467991473532e-16,17.75,40.4
2022-08-24 11:00:00,4,755,347.1,2,1,-0.5000000000000004,-0.8660254037844384,18.5,38.38
2022-08-24 15:00:00,5,694,347.1,2,1,-0.5000000000000004,-0.8660254037844386,19.75,62.79
2022-08-24 19:00:00,6,523,347.1,2,1,-0.5000000000000004,-2.4492935982947064e-16,16.666666666666668,71.71
2022-08-24 23:00:00,1,631,350.7,3,1,-0.5000000000000004,0.8660254037844386,14.333333333333334,2.95
2022-08-25 03:00:00,2,627,350.7,3,1,-0.5000000000000004,0.8660254037844388,13.0,2.95
2022-08-25 07:00:00,3,815,350.7,3,1,-0.5000000000000004,1.2246467991473532e-16,13.333333333333334,58.41
2022-08-25 11:00:00,4,780,350.7,3,1,-0.5000000000000004,-0.8660254037844384,15.5,43.26
2022-08-25 15:00:00,5,810,350.7,3,1,-0.5000000000000004,-0.8660254037844386,17.5,65.0
2022-08-25 19:00:00,6,558,350.7,3,1,-0.5000000000000004,-2.4492935982947064e-16,13.5,3.2
2022-08-25 23:00:00,1,752,349.3,4,1,-0.5000000000000004,0.8660254037844386,10.0,41.66
2022-08-26 03:00:00,2,795,349.3,4,1,-0.5000000000000004,0.8660254037844388,10.666666666666666,63.23
2022-08-26 07:00:00,3,830,349.3,4,1,-0.5000000000000004,1.2246467991473532e-16,16.0,58.0
2022-08-26 11:00:00,4,836,349.3,4,1,-0.5000000000000004,-0.8660254037844384,18.0,59.88
2022-08-26 15:00:00,5,814,349.3,4,1,-0.5000000000000004,-0.8660254037844386,18.75,74.8
2022-08-26 19:00:00,6,548,349.3,4,1,-0.5000000000000004,-2.4492935982947064e-16,16.75,11.83
2022-08-26 23:00:00,1,755,349.3,5,0,-0.5000000000000004,0.8660254037844386,14.75,2.69
2022-08-27 03:00:00,2,879,349.3,5,0,-0.5000000000000004,0.8660254037844388,13.0,2.96
2022-08-27 07:00:00,3,899,349.3,5,0,-0.5000000000000004,1.2246467991473532e-16,14.5,4.77
2022-08-27 11:00:00,4,925,349.3,5,0,-0.5000000000000004,-0.8660254037844384,19.75,5.88
2022-08-27 15:00:00,5,940,349.3,5,0,-0.5000000000000004,-0.8660254037844386,20.0,13.46
2022-08-27 19:00:00,6,685,349.3,5,0,-0.5000000000000004,-2.4492935982947064e-16,17.0,2.49
2022-08-27 23:00:00,1,921,349.3,6,0,-0.5000000000000004,0.8660254037844386,14.0,2.95
2022-08-28 03:00:00,2,945,349.3,6,0,-0.5000000000000004,0.8660254037844388,11.333333333333334,5.25
2022-08-28 07:00:00,3,1003,349.3,6,0,-0.5000000000000004,1.2246467991473532e-16,13.25,40.1
2022-08-28 11:00:00,4,1010,349.3,6,0,-0.5000000000000004,-0.8660254037844384,20.0,40.1
2022-08-28 15:00:00,5,1027,349.3,6,0,-0.5000000000000004,-0.8660254037844386,19.75,32.51
2022-08-28 19:00:00,6,769,349.3,6,0,-0.5000000000000004,-2.4492935982947064e-16,16.25,4.38
2022-08-28 23:00:00,1,921,350.9,0,1,-0.5000000000000004,0.8660254037844386,14.25,2.95
2022-08-29 03:00:00,2,947,350.9,0,1,-0.5000000000000004,0.8660254037844388,14.0,9.06
2022-08-29 07:00:00,3,909,350.9,0,1,-0.5000000000000004,1.2246467991473532e-16,14.75,5.09
2022-08-29 11:00:00,4,928,350.9,0,1,-0.5000000000000004,-0.8660254037844384,15.5,4.65
2022-08-29 15:00:00,5,925,350.9,0,1,-0.5000000000000004,-0.8660254037844386,16.0,11.96
2022-08-29 19:00:00,6,754,350.9,0,1,-0.5000000000000004,-2.4492935982947064e-16,13.75,9.69
2022-08-29 23:00:00,1,929,341.6,1,1,-0.5000000000000004,0.8660254037844386,11.5,6.67
2022-08-30 03:00:00,2,931,341.6,1,1,-0.5000000000000004,0.8660254037844388,10.25,6.99
2022-08-30 07:00:00,3,860,341.6,1,1,-0.5000000000000004,1.2246467991473532e-16,11.666666666666666,21.41
2022-08-30 11:00:00,4,877,341.6,1,1,-0.5000000000000004,-0.8660254037844384,15.75,6.72
2022-08-30 15:00:00,5,862,341.6,1,1,-0.5000000000000004,-0.8660254037844386,16.5,29.8
2022-08-30 19:00:00,6,712,341.6,1,1,-0.5000000000000004,-2.4492935982947064e-16,13.333333333333334,9.69
2022-08-30 23:00:00,1,897,332.8,2,1,-0.5000000000000004,0.8660254037844386,12.0,15.62
2022-08-31 03:00:00,2,898,332.8,2,1,-0.5000000000000004,0.8660254037844388,11.333333333333334,16.57
2022-08-31 07:00:00,3,854,332.8,2,1,-0.5000000000000004,1.2246467991473532e-16,13.0,32.8
2022-08-31 11:00:00,4,865,332.8,2,1,-0.5000000000000004,-0.8660254037844384,16.5,15.84
2022-08-31 15:00:00,5,875,332.8,2,1,-0.5000000000000004,-0.8660254037844386,18.5,30.96
2022-08-31 19:00:00,6,720,332.8,2,1,-0.5000000000000004,-2.4492935982947064e-16,15.0,11.41
