date,EFA,Cleared Volume,EU Gas,gen_EFA,demand_EFA,gap,day_of_week,weekday_or_holiday,day_sin,day_cos,month_sin,month_cos,EFA_sin,EFA_cos,DW_sin,DW_cos,Average Temperature,Average Wind,price
2022/3/31 23:00,1,514,319.9,27859.0,27848.8125,10.1875,4,1,-2.45e-16,1.0,1.0,6.12e-17,0.866025404,0.5,-0.433883739,-0.900968868,0.0,17.0,1.7
2022/4/1 03:00,2,507,319.9,31574.25,31416.66667,157.5833333,4,1,0.20129852,0.979529941,0.866025404,-0.5,0.866025404,-0.5,-0.433883739,-0.900968868,0.0,14.0,8.96
2022/4/1 07:00,3,495,319.9,35715.5,35762.02083,-46.52083333,4,1,0.20129852,0.979529941,0.866025404,-0.5,1.22e-16,-1.0,-0.433883739,-0.900968868,0.75,13.0,4.89
2022/4/1 11:00,4,514,319.9,33566.875,33575.41667,-8.541666667,4,1,0.20129852,0.979529941,0.866025404,-0.5,-0.866025404,-0.5,-0.433883739,-0.900968868,3.6666666666666665,18.666666666666668,1.5
2022/4/1 15:00,5,508,319.9,36425.25,36349.35417,75.89583333,4,1,0.20129852,0.979529941,0.866025404,-0.5,-0.866025404,0.5,-0.433883739,-0.900968868,4.0,12.5,47.99
2022/4/1 19:00,6,326,319.9,33686.0,33828.14583,-142.1458333,4,1,0.20129852,0.979529941,0.866025404,-0.5,-2.45e-16,1.0,-0.433883739,-0.900968868,1.25,5.5,1.13
2022/4/1 23:00,1,334,319.9,27280.375,27307.70833,-27.33333333,5,0,0.20129852,0.979529941,0.866025404,-0.5,0.866025404,0.5,-0.974927912,-0.222520934,0.5,1.0,0.56
2022/4/2 03:00,2,370,319.9,27949.25,27874.33333,74.91666667,5,0,0.394355855,0.918957812,0.866025404,-0.5,0.866025404,-0.5,-0.974927912,-0.222520934,0.25,0.0,3.0
2022/4/2 07:00,3,430,319.9,30143.5,30158.97917,-15.47916667,5,0,0.394355855,0.918957812,0.866025404,-0.5,1.22e-16,-1.0,-0.974927912,-0.222520934,1.0,3.0,1.2
2022/4/2 11:00,4,468,319.9,29533.375,29549.66667,-16.29166667,5,0,0.394355855,0.918957812,0.866025404,-0.5,-0.866025404,-0.5,-0.974927912,-0.222520934,4.666666666666667,8.0,1.5
2022/4/2 15:00,5,555,319.9,32630.75,32555.77083,74.97916667,5,0,0.394355855,0.918957812,0.866025404,-0.5,-0.866025404,0.5,-0.974927912,-0.222520934,5.333333333333333,8.333333333333334,12.11
2022/4/2 19:00,6,426,319.9,32121.0,32247.6875,-126.6875,5,0,0.394355855,0.918957812,0.866025404,-0.5,-2.45e-16,1.0,-0.974927912,-0.222520934,2.0,4.333333333333333,2.0
2022/4/2 23:00,1,335,319.9,26109.375,26122.1875,-12.8125,6,0,0.394355855,0.918957812,0.866025404,-0.5,0.866025404,0.5,-0.781831482,0.623489802,-0.75,2.5,0.55
2022/4/3 03:00,2,412,319.9,26513.625,26447.72917,65.89583333,6,0,0.571268215,0.820763441,0.866025404,-0.5,0.866025404,-0.5,-0.781831482,0.623489802,1.0,4.25,2.88
2022/4/3 07:00,3,509,319.9,28617.75,28611.29167,6.458333333,6,0,0.571268215,0.820763441,0.866025404,-0.5,1.22e-16,-1.0,-0.781831482,0.623489802,3.25,7.75,1.49
2022/4/3 11:00,4,576,319.9,29752.375,29725.83333,26.54166667,6,0,0.571268215,0.820763441,0.866025404,-0.5,-0.866025404,-0.5,-0.781831482,0.623489802,6.25,14.0,1.86
2022/4/3 15:00,5,541,319.9,33274.75,33182.9375,91.8125,6,0,0.571268215,0.820763441,0.866025404,-0.5,-0.866025404,0.5,-0.781831482,0.623489802,6.5,17.0,47.98
2022/4/3 19:00,6,461,319.9,29914.0,30137.8125,-223.8125,6,0,0.571268215,0.820763441,0.866025404,-0.5,-2.45e-16,1.0,-0.781831482,0.623489802,4.5,20.0,4.24
2022/4/3 23:00,1,584,319.2,24662.125,24643.66667,18.45833333,0,1,0.571268215,0.820763441,0.866025404,-0.5,0.866025404,0.5,0.0,1.0,5.25,24.5,2.2
2022/4/4 03:00,2,631,319.2,27629.75,27462.20833,167.5416667,0,1,0.724792787,0.688966919,0.866025404,-0.5,0.866025404,-0.5,0.0,1.0,7.25,24.25,16.48
2022/4/4 07:00,3,416,319.2,36154.625,36133.97917,20.64583333,0,1,0.724792787,0.688966919,0.866025404,-0.5,1.22e-16,-1.0,0.0,1.0,8.5,22.0,5.0
2022/4/4 11:00,4,486,319.2,34751.125,34764.60417,-13.47916667,0,1,0.724792787,0.688966919,0.866025404,-0.5,-0.866025404,-0.5,0.0,1.0,9.5,20.75,1.86
2022/4/4 15:00,5,519,319.2,36218.875,36180.70833,38.16666667,0,1,0.724792787,0.688966919,0.866025404,-0.5,-0.866025404,0.5,0.0,1.0,10.0,27.0,60.0
2022/4/4 19:00,6,497,319.2,30811.375,31002.95833,-191.5833333,0,1,0.724792787,0.688966919,0.866025404,-0.5,-2.45e-16,1.0,0.0,1.0,9.0,22.666666666666668,3.61
2022/4/4 23:00,1,638,322.9,24147.625,24157.0,-9.375,1,1,0.724792787,0.688966919,0.866025404,-0.5,0.866025404,0.5,0.781831482,0.623489802,8.666666666666666,21.666666666666668,5.1
2022/4/5 03:00,2,630,322.9,27685.25,27522.77083,162.4791667,1,1,0.848644257,0.52896401,0.866025404,-0.5,0.866025404,-0.5,0.781831482,0.623489802,8.25,18.5,26.28
2022/4/5 07:00,3,551,322.9,34197.625,34218.16667,-20.54166667,1,1,0.848644257,0.52896401,0.866025404,-0.5,1.22e-16,-1.0,0.781831482,0.623489802,8.0,18.666666666666668,10.0
2022/4/5 11:00,4,583,322.9,31827.0,31846.64583,-19.64583333,1,1,0.848644257,0.52896401,0.866025404,-0.5,-0.866025404,-0.5,0.781831482,0.623489802,8.0,21.5,2.98
2022/4/5 15:00,5,496,322.9,34772.125,34716.72917,55.39583333,1,1,0.848644257,0.52896401,0.866025404,-0.5,-0.866025404,0.5,0.781831482,0.623489802,8.0,21.0,70.0
2022/4/5 19:00,6,631,322.9,30339.625,30498.95833,-159.3333333,1,1,0.848644257,0.52896401,0.866025404,-0.5,-2.45e-16,1.0,0.781831482,0.623489802,8.0,23.333333333333332,55.0
2022/4/5 23:00,1,743,321.5,24170.375,24179.10417,-8.729166667,2,1,0.848644257,0.52896401,0.866025404,-0.5,0.866025404,0.5,0.974927912,-0.222520934,8.0,29.0,37.0
2022/4/6 03:00,2,743,321.5,26518.0,26341.91667,176.0833333,2,1,0.937752132,0.347305253,0.866025404,-0.5,0.866025404,-0.5,0.974927912,-0.222520934,7.75,27.0,51.0
2022/4/6 07:00,3,659,321.5,33386.5,33392.97917,-6.479166667,2,1,0.937752132,0.347305253,0.866025404,-0.5,1.22e-16,-1.0,0.974927912,-0.222520934,6.666666666666667,27.333333333333332,89.0
2022/4/6 11:00,4,697,321.5,30835.375,30873.04167,-37.66666667,2,1,0.937752132,0.347305253,0.866025404,-0.5,-0.866025404,-0.5,0.974927912,-0.222520934,7.666666666666667,23.333333333333332,85.0
2022/4/6 15:00,5,516,321.5,33520.0,33428.54167,91.45833333,2,1,0.937752132,0.347305253,0.866025404,-0.5,-0.866025404,0.5,0.974927912,-0.222520934,8.0,22.0,103.0
2022/4/6 19:00,6,635,321.5,29695.875,29882.39583,-186.5208333,2,1,0.937752132,0.347305253,0.866025404,-0.5,-2.45e-16,1.0,0.974927912,-0.222520934,7.333333333333333,29.0,79.99
2022/4/6 23:00,1,772,316.5,24569.5,24567.5,2.0,3,1,0.937752132,0.347305253,0.866025404,-0.5,0.866025404,0.5,0.433883739,-0.900968868,5.5,31.5,46.99
2022/4/7 03:00,2,794,316.5,27362.625,27221.54167,141.0833333,3,1,0.988468324,0.151427778,0.866025404,-0.5,0.866025404,-0.5,0.433883739,-0.900968868,3.333333333333333,27.666666666666668,62.99
2022/4/7 07:00,3,712,316.5,31910.125,31935.10417,-24.97916667,3,1,0.988468324,0.151427778,0.866025404,-0.5,1.22e-16,-1.0,0.433883739,-0.900968868,4.75,28.0,104.0
2022/4/7 11:00,4,723,316.5,29506.625,29529.8125,-23.1875,3,1,0.988468324,0.151427778,0.866025404,-0.5,-0.866025404,-0.5,0.433883739,-0.900968868,6.5,25.5,77.0
2022/4/7 15:00,5,541,316.5,33302.875,33195.02083,107.8541667,3,1,0.988468324,0.151427778,0.866025404,-0.5,-0.866025404,0.5,0.433883739,-0.900968868,6.0,26.0,81.98
2022/4/7 19:00,6,658,316.5,31189.5,31331.16667,-141.6666667,3,1,0.988468324,0.151427778,0.866025404,-0.5,-2.45e-16,1.0,0.433883739,-0.900968868,3.0,12.333333333333334,47.91
2022/4/7 23:00,1,695,327.1,25928.625,25953.33333,-24.70833333,4,1,0.988468324,0.151427778,0.866025404,-0.5,0.866025404,0.5,-0.433883739,-0.900968868,2.25,12.0,2.6
2022/4/8 03:00,2,661,327.1,28131.375,27992.10417,139.2708333,4,1,0.998716507,-0.050649169,0.866025404,-0.5,0.866025404,-0.5,-0.433883739,-0.900968868,0.0,3.0,1.2
2022/4/8 07:00,3,478,327.1,33668.5,33694.8125,-26.3125,4,1,0.998716507,-0.050649169,0.866025404,-0.5,1.22e-16,-1.0,-0.433883739,-0.900968868,1.6666666666666667,8.0,0.99
2022/4/8 11:00,4,600,327.1,29181.5,29245.60417,-64.10416667,4,1,0.998716507,-0.050649169,0.866025404,-0.5,-0.866025404,-0.5,-0.433883739,-0.900968868,6.5,11.0,4.84
2022/4/8 15:00,5,531,327.1,32302.125,32214.22917,87.89583333,4,1,0.998716507,-0.050649169,0.866025404,-0.5,-0.866025404,0.5,-0.433883739,-0.900968868,5.25,9.25,59.98
2022/4/8 19:00,6,607,327.1,30425.625,30598.60417,-172.9791667,4,1,0.998716507,-0.050649169,0.866025404,-0.5,-2.45e-16,1.0,-0.433883739,-0.900968868,2.5,7.75,10.23
2022/4/8 23:00,1,727,327.1,24714.375,24721.64583,-7.270833333,5,0,0.998716507,-0.050649169,0.866025404,-0.5,0.866025404,0.5,-0.974927912,-0.222520934,0.75,7.25,4.83
2022/4/9 03:00,2,745,327.1,25679.125,25610.625,68.5,5,0,0.968077119,-0.250652532,0.866025404,-0.5,0.866025404,-0.5,-0.974927912,-0.222520934,0.3333333333333333,7.666666666666667,6.25
2022/4/9 07:00,3,828,327.1,26806.5,26864.64583,-58.14583333,5,0,0.968077119,-0.250652532,0.866025404,-0.5,1.22e-16,-1.0,-0.974927912,-0.222520934,2.0,11.666666666666666,15.48
2022/4/9 11:00,4,851,327.1,24508.125,24507.29167,0.833333333,5,0,0.968077119,-0.250652532,0.866025404,-0.5,-0.866025404,-0.5,-0.974927912,-0.222520934,5.75,19.25,47.98
2022/4/9 15:00,5,648,327.1,30207.625,30086.95833,120.6666667,5,0,0.968077119,-0.250652532,0.866025404,-0.5,-0.866025404,0.5,-0.974927912,-0.222520934,5.5,13.5,69.0
2022/4/9 19:00,6,485,327.1,29381.5,29483.70833,-102.2083333,5,0,0.968077119,-0.250652532,0.866025404,-0.5,-2.45e-16,1.0,-0.974927912,-0.222520934,3.75,9.75,2.49
2022/4/9 23:00,1,422,327.1,24372.5,24397.25,-24.75,6,0,0.968077119,-0.250652532,0.866025404,-0.5,0.866025404,0.5,-0.781831482,0.623489802,1.3333333333333333,5.0,2.35
2022/4/10 03:00,2,431,327.1,23920.75,23908.5625,12.1875,6,0,0.89780454,-0.440394152,0.866025404,-0.5,0.866025404,-0.5,-0.781831482,0.623489802,1.0,6.0,2.55
2022/4/10 07:00,3,615,327.1,24808.75,24823.91667,-15.16666667,6,0,0.89780454,-0.440394152,0.866025404,-0.5,1.22e-16,-1.0,-0.781831482,0.623489802,3.6666666666666665,3.6666666666666665,7.25
2022/4/10 11:00,4,618,327.1,24342.625,24312.54167,30.08333333,6,0,0.89780454,-0.440394152,0.866025404,-0.5,-0.866025404,-0.5,-0.781831482,0.623489802,8.0,10.0,7.29
2022/4/10 15:00,5,596,327.1,30406.375,30314.6875,91.6875,6,0,0.89780454,-0.440394152,0.866025404,-0.5,-0.866025404,0.5,-0.781831482,0.623489802,9.5,5.0,58.62
2022/4/10 19:00,6,493,327.1,27751.0,27901.5625,-150.5625,6,0,0.89780454,-0.440394152,0.866025404,-0.5,-2.45e-16,1.0,-0.781831482,0.623489802,8.0,9.0,4.09
2022/4/10 23:00,1,638,324.3,22386.125,22381.39583,4.729166667,0,1,0.89780454,-0.440394152,0.866025404,-0.5,0.866025404,0.5,0.0,1.0,6.333333333333333,7.333333333333333,3.0
2022/4/11 03:00,2,658,324.3,25710.75,25552.79167,157.9583333,0,1,0.790775737,-0.612105983,0.866025404,-0.5,0.866025404,-0.5,0.0,1.0,5.0,9.0,3.77
2022/4/11 07:00,3,769,324.3,29664.75,29750.02083,-85.27083333,0,1,0.790775737,-0.612105983,0.866025404,-0.5,1.22e-16,-1.0,0.0,1.0,6.25,15.5,59.79
2022/4/11 11:00,4,816,324.3,27285.25,27260.91667,24.33333333,0,1,0.790775737,-0.612105983,0.866025404,-0.5,-0.866025404,-0.5,0.0,1.0,11.0,27.0,47.98
2022/4/11 15:00,5,625,324.3,31799.375,31738.77083,60.60416667,0,1,0.790775737,-0.612105983,0.866025404,-0.5,-0.866025404,0.5,0.0,1.0,12.0,29.333333333333332,80.98
2022/4/11 19:00,6,694,324.3,29366.625,29480.0625,-113.4375,0,1,0.790775737,-0.612105983,0.866025404,-0.5,-2.45e-16,1.0,0.0,1.0,9.0,20.0,25.05
2022/4/11 23:00,1,759,328.6,23269.125,23290.625,-21.5,1,1,0.790775737,-0.612105983,0.866025404,-0.5,0.866025404,0.5,0.781831482,0.623489802,6.0,12.0,1.5
2022/4/12 03:00,2,752,328.6,26285.5,26140.91667,144.5833333,1,1,0.651372483,-0.758758123,0.866025404,-0.5,0.866025404,-0.5,0.781831482,0.623489802,6.0,9.0,3.33
2022/4/12 07:00,3,485,328.6,33693.875,33686.4375,7.4375,1,1,0.651372483,-0.758758123,0.866025404,-0.5,1.22e-16,-1.0,0.781831482,0.623489802,6.5,10.0,1.07
2022/4/12 11:00,4,570,328.6,32738.375,32732.20833,6.166666667,1,1,0.651372483,-0.758758123,0.866025404,-0.5,-0.866025404,-0.5,0.781831482,0.623489802,7.5,11.0,0.92
2022/4/12 15:00,5,487,328.6,35433.75,35386.10417,47.64583333,1,1,0.651372483,-0.758758123,0.866025404,-0.5,-0.866025404,0.5,0.781831482,0.623489802,10.0,8.0,4.51
2022/4/12 19:00,6,495,328.6,31737.75,31844.9375,-107.1875,1,1,0.651372483,-0.758758123,0.866025404,-0.5,-2.45e-16,1.0,0.781831482,0.623489802,9.75,5.5,1.5
2022/4/12 23:00,1,451,331.4,25998.125,26027.20833,-29.08333333,2,1,0.651372483,-0.758758123,0.866025404,-0.5,0.866025404,0.5,0.974927912,-0.222520934,10.666666666666666,13.0,1.22
2022/4/13 03:00,2,453,331.4,27355.75,27252.97917,102.7708333,2,1,0.485301963,-0.874346616,0.866025404,-0.5,0.866025404,-0.5,0.974927912,-0.222520934,8.5,11.0,1.22
2022/4/13 07:00,3,596,331.4,33141.625,33122.47917,19.14583333,2,1,0.485301963,-0.874346616,0.866025404,-0.5,1.22e-16,-1.0,0.974927912,-0.222520934,9.5,16.0,10.55
2022/4/13 11:00,4,618,331.4,32223.0,32220.0,3.0,2,1,0.485301963,-0.874346616,0.866025404,-0.5,-0.866025404,-0.5,0.974927912,-0.222520934,9.666666666666666,16.333333333333332,5.1
2022/4/13 15:00,5,512,331.4,34373.125,34320.64583,52.47916667,2,1,0.485301963,-0.874346616,0.866025404,-0.5,-0.866025404,0.5,0.974927912,-0.222520934,13.0,11.0,12.97
2022/4/13 19:00,6,503,331.4,31678.5,31823.9375,-145.4375,2,1,0.485301963,-0.874346616,0.866025404,-0.5,-2.45e-16,1.0,0.974927912,-0.222520934,10.0,7.0,4.78
2022/4/13 23:00,1,415,333.3,26017.125,26033.66667,-16.54166667,3,1,0.485301963,-0.874346616,0.866025404,-0.5,0.866025404,0.5,0.433883739,-0.900968868,8.0,4.5,0.6
2022/4/14 03:00,2,457,333.3,28370.125,28290.45833,79.66666667,3,1,0.299363123,-0.954139256,0.866025404,-0.5,0.866025404,-0.5,0.433883739,-0.900968868,6.0,0.0,1.54
2022/4/14 07:00,3,279,333.3,31467.375,31480.89583,-13.52083333,3,1,0.299363123,-0.954139256,0.866025404,-0.5,1.22e-16,-1.0,0.433883739,-0.900968868,9.0,3.5,0.5
2022/4/14 11:00,4,298,333.3,30468.5,30469.08333,-0.583333333,3,1,0.299363123,-0.954139256,0.866025404,-0.5,-0.866025404,-0.5,0.433883739,-0.900968868,13.0,8.0,0.6
2022/4/14 15:00,5,304,333.3,31966.0,31918.58333,47.41666667,3,1,0.299363123,-0.954139256,0.866025404,-0.5,-0.866025404,0.5,0.433883739,-0.900968868,15.0,12.333333333333334,1.0
2022/4/14 19:00,6,502,333.3,30356.625,30430.29167,-73.66666667,3,1,0.299363123,-0.954139256,0.866025404,-0.5,-2.45e-16,1.0,0.433883739,-0.900968868,11.0,0.0,8.55
2022/4/14 23:00,1,442,333.3,24971.125,25000.04167,-28.91666667,4,1,0.299363123,-0.954139256,0.866025404,-0.5,0.866025404,0.5,-0.433883739,-0.900968868,7.5,0.0,0.63
2022/4/15 03:00,2,461,333.3,25408.5,25365.85417,42.64583333,4,1,0.101168322,-0.994869323,0.866025404,-0.5,0.866025404,-0.5,-0.433883739,-0.900968868,7.5,0.0,1.55
2022/4/15 07:00,3,637,333.3,26799.625,26809.16667,-9.541666667,4,1,0.101168322,-0.994869323,0.866025404,-0.5,1.22e-16,-1.0,-0.433883739,-0.900968868,9.333333333333334,1.3333333333333333,5.34
2022/4/15 11:00,4,659,333.3,25884.375,25887.22917,-2.854166667,4,1,0.101168322,-0.994869323,0.866025404,-0.5,-0.866025404,-0.5,-0.433883739,-0.900968868,15.666666666666666,6.666666666666667,2.33
2022/4/15 15:00,5,558,333.3,29322.125,29232.25,89.875,4,1,0.101168322,-0.994869323,0.866025404,-0.5,-0.866025404,0.5,-0.433883739,-0.900968868,17.5,12.0,9.34
2022/4/15 19:00,6,530,333.3,27501.75,27619.04167,-117.2916667,4,1,0.101168322,-0.994869323,0.866025404,-0.5,-2.45e-16,1.0,-0.433883739,-0.900968868,14.5,6.5,4.48
2022/4/15 23:00,1,778,333.3,20919.875,20937.47917,-17.60416667,5,0,0.101168322,-0.994869323,0.866025404,-0.5,0.866025404,0.5,-0.974927912,-0.222520934,12.333333333333334,4.333333333333334,1.61
2022/4/16 03:00,2,773,333.3,20826.25,20784.54167,41.70833333,5,0,-0.101168322,-0.994869323,0.866025404,-0.5,0.866025404,-0.5,-0.974927912,-0.222520934,10.166666666666668,2.166666666666667,1.61
2022/4/16 07:00,3,831,333.3,22878.875,22908.16667,-29.29166667,5,0,-0.101168322,-0.994869323,0.866025404,-0.5,1.22e-16,-1.0,-0.974927912,-0.222520934,8.0,0.0,19.0
2022/4/16 11:00,4,880,333.3,21414.125,21401.5625,12.5625,5,0,-0.101168322,-0.994869323,0.866025404,-0.5,-0.866025404,-0.5,-0.974927912,-0.222520934,16.5,11.0,24.0
2022/4/16 15:00,5,678,333.3,26894.625,26775.0625,119.5625,5,0,-0.101168322,-0.994869323,0.866025404,-0.5,-0.866025404,0.5,-0.974927912,-0.222520934,18.75,16.0,47.98
2022/4/16 19:00,6,656,333.3,27120.125,27249.27083,-129.1458333,5,0,-0.101168322,-0.994869323,0.866025404,-0.5,-2.45e-16,1.0,-0.974927912,-0.222520934,17.0,9.0,2.5
2022/4/16 23:00,1,687,333.3,20352.5,20377.79167,-25.29166667,6,0,-0.101168322,-0.994869323,0.866025404,-0.5,0.866025404,0.5,-0.781831482,0.623489802,11.5,4.5,0.7
2022/4/17 03:00,2,806,333.3,19870.5,19828.85417,41.64583333,6,0,-0.299363123,-0.954139256,0.866025404,-0.5,0.866025404,-0.5,-0.781831482,0.623489802,9.0,0.0,1.0
2022/4/17 07:00,3,892,333.3,21588.0,21586.54167,1.458333333,6,0,-0.299363123,-0.954139256,0.866025404,-0.5,1.22e-16,-1.0,-0.781831482,0.623489802,7.0,0.0,59.5
2022/4/17 11:00,4,915,333.3,21993.375,21975.5625,17.8125,6,0,-0.299363123,-0.954139256,0.866025404,-0.5,-0.866025404,-0.5,-0.781831482,0.623489802,16.0,17.0,58.99
2022/4/17 15:00,5,682,333.3,25373.375,25324.5,48.875,6,0,-0.299363123,-0.954139256,0.866025404,-0.5,-0.866025404,0.5,-0.781831482,0.623489802,17.0,17.0,62.5
2022/4/17 19:00,6,729,333.3,25091.125,25169.85417,-78.72916667,6,0,-0.299363123,-0.954139256,0.866025404,-0.5,-2.45e-16,1.0,-0.781831482,0.623489802,16.0,17.0,39.98
2022/4/17 23:00,1,696,333.3,21345.25,21381.5625,-36.3125,0,1,-0.299363123,-0.954139256,0.866025404,-0.5,0.866025404,0.5,0.0,1.0,9.0,4.0,3.16
2022/4/18 03:00,2,691,333.3,20964.875,20912.29167,52.58333333,0,1,-0.485301963,-0.874346616,0.866025404,-0.5,0.866025404,-0.5,0.0,1.0,8.5,11.5,1.08
2022/4/18 07:00,3,748,333.3,23736.375,23713.5,22.875,0,1,-0.485301963,-0.874346616,0.866025404,-0.5,1.22e-16,-1.0,0.0,1.0,8.0,12.0,6.35
2022/4/18 11:00,4,854,333.3,24244.875,24231.0,13.875,0,1,-0.485301963,-0.874346616,0.866025404,-0.5,-0.866025404,-0.5,0.0,1.0,10.5,14.0,5.29
2022/4/18 15:00,5,653,333.3,28651.5,28543.10417,108.3958333,0,1,-0.485301963,-0.874346616,0.866025404,-0.5,-0.866025404,0.5,0.0,1.0,11.0,8.333333333333334,2.5
2022/4/18 19:00,6,518,333.3,27888.75,28002.8125,-114.0625,0,1,-0.485301963,-0.874346616,0.866025404,-0.5,-2.45e-16,1.0,0.0,1.0,9.0,9.0,1.08
2022/4/18 23:00,1,474,335.0,24725.0,24726.58333,-1.583333333,1,1,-0.485301963,-0.874346616,0.866025404,-0.5,0.866025404,0.5,0.781831482,0.623489802,6.5,1.5,0.65
2022/4/19 03:00,2,460,335.0,26646.5,26565.375,81.125,1,1,-0.651372483,-0.758758123,0.866025404,-0.5,0.866025404,-0.5,0.781831482,0.623489802,5.0,0.0,1.43
2022/4/19 07:00,3,375,335.0,30053.625,30061.08333,-7.458333333,1,1,-0.651372483,-0.758758123,0.866025404,-0.5,1.22e-16,-1.0,0.781831482,0.623489802,9.0,7.5,1.48
2022/4/19 11:00,4,249,335.0,29704.625,29702.75,1.875,1,1,-0.651372483,-0.758758123,0.866025404,-0.5,-0.866025404,-0.5,0.781831482,0.623489802,11.333333333333334,5.333333333333333,1.46
2022/4/19 15:00,5,257,335.0,32111.875,32053.79167,58.08333333,1,1,-0.651372483,-0.758758123,0.866025404,-0.5,-0.866025404,0.5,0.781831482,0.623489802,12.0,7.0,0.69
2022/4/19 19:00,6,480,335.0,29799.125,29933.25,-134.125,1,1,-0.651372483,-0.758758123,0.866025404,-0.5,-2.45e-16,1.0,0.781831482,0.623489802,10.5,10.0,5.33
2022/4/19 23:00,1,338,333.8,25952.5,25950.16667,2.333333333,2,1,-0.651372483,-0.758758123,0.866025404,-0.5,0.866025404,0.5,0.974927912,-0.222520934,6.75,5.0,0.6
2022/4/20 03:00,2,343,333.8,28053.375,27937.04167,116.3333333,2,1,-0.790775737,-0.612105983,0.866025404,-0.5,0.866025404,-0.5,0.974927912,-0.222520934,4.0,0.0,1.0
2022/4/20 07:00,3,276,333.8,29814.125,29880.5,-66.375,2,1,-0.790775737,-0.612105983,0.866025404,-0.5,1.22e-16,-1.0,0.974927912,-0.222520934,6.0,3.6666666666666665,1.49
2022/4/20 11:00,4,287,333.8,27479.875,27477.97917,1.895833333,2,1,-0.790775737,-0.612105983,0.866025404,-0.5,-0.866025404,-0.5,0.974927912,-0.222520934,12.666666666666666,17.333333333333332,1.01
2022/4/20 15:00,5,296,333.8,31729.0,31649.72917,79.27083333,2,1,-0.790775737,-0.612105983,0.866025404,-0.5,-0.866025404,0.5,0.974927912,-0.222520934,13.333333333333334,19.666666666666668,2.15
2022/4/20 19:00,6,395,333.8,31417.25,31563.0625,-145.8125,2,1,-0.790775737,-0.612105983,0.866025404,-0.5,-2.45e-16,1.0,0.974927912,-0.222520934,9.666666666666666,13.0,2.95
2022/4/20 23:00,1,381,333.5,26435.5,26455.52083,-20.02083333,3,1,-0.790775737,-0.612105983,0.866025404,-0.5,0.866025404,0.5,0.433883739,-0.900968868,5.0,7.0,0.63
2022/4/21 03:00,2,368,333.5,27581.0,27448.04167,132.9583333,3,1,-0.89780454,-0.440394152,0.866025404,-0.5,0.866025404,-0.5,0.433883739,-0.900968868,4.5,9.0,0.6
2022/4/21 07:00,3,281,333.5,28443.625,28534.1875,-90.5625,3,1,-0.89780454,-0.440394152,0.866025404,-0.5,1.22e-16,-1.0,0.433883739,-0.900968868,5.0,7.0,0.63
2022/4/21 11:00,4,407,333.5,26049.75,26044.58333,5.166666667,3,1,-0.89780454,-0.440394152,0.866025404,-0.5,-0.866025404,-0.5,0.433883739,-0.900968868,13.0,18.666666666666668,0.67
2022/4/21 15:00,5,417,333.5,31701.75,31575.85417,125.8958333,3,1,-0.89780454,-0.440394152,0.866025404,-0.5,-0.866025404,0.5,0.433883739,-0.900968868,14.0,22.0,2.5
2022/4/21 19:00,6,402,333.5,30550.625,30662.79167,-112.1666667,3,1,-0.89780454,-0.440394152,0.866025404,-0.5,-2.45e-16,1.0,0.433883739,-0.900968868,9.333333333333334,15.333333333333334,2.09
2022/4/21 23:00,1,436,324.6,24349.25,24359.45833,-10.20833333,4,1,-0.89780454,-0.440394152,0.866025404,-0.5,0.866025404,0.5,-0.433883739,-0.900968868,6.0,20.0,1.28
2022/4/22 03:00,2,439,324.6,26927.875,26790.33333,137.5416667,4,1,-0.968077119,-0.250652532,0.866025404,-0.5,0.866025404,-0.5,-0.433883739,-0.900968868,6.0,20.0,2.0
2022/4/22 07:00,3,391,324.6,30591.375,30622.75,-31.375,4,1,-0.968077119,-0.250652532,0.866025404,-0.5,1.22e-16,-1.0,-0.433883739,-0.900968868,8.0,18.5,2.0
2022/4/22 11:00,4,730,324.6,27789.375,27817.0625,-27.6875,4,1,-0.968077119,-0.250652532,0.866025404,-0.5,-0.866025404,-0.5,-0.433883739,-0.900968868,14.0,32.0,16.98
2022/4/22 15:00,5,546,324.6,30328.875,30247.66667,81.20833333,4,1,-0.968077119,-0.250652532,0.866025404,-0.5,-0.866025404,0.5,-0.433883739,-0.900968868,14.0,24.0,47.98
2022/4/22 19:00,6,405,324.6,28446.125,28578.95833,-132.8333333,4,1,-0.968077119,-0.250652532,0.866025404,-0.5,-2.45e-16,1.0,-0.433883739,-0.900968868,7.0,20.333333333333332,2.0
2022/4/22 23:00,1,449,324.6,21716.25,21745.8125,-29.5625,5,0,-0.968077119,-0.250652532,0.866025404,-0.5,0.866025404,0.5,-0.974927912,-0.222520934,5.5,14.0,0.78
2022/4/23 03:00,2,458,324.6,22050.5,22009.79167,40.70833333,5,0,-0.998716507,-0.050649169,0.866025404,-0.5,0.866025404,-0.5,-0.974927912,-0.222520934,6.5,16.0,0.77
2022/4/23 07:00,3,696,324.6,24317.625,24322.875,-5.25,5,0,-0.998716507,-0.050649169,0.866025404,-0.5,1.22e-16,-1.0,-0.974927912,-0.222520934,7.0,19.0,3.53
2022/4/23 11:00,4,757,324.6,22668.375,22682.77083,-14.39583333,5,0,-0.998716507,-0.050649169,0.866025404,-0.5,-0.866025404,-0.5,-0.974927912,-0.222520934,10.0,22.0,4.1
