date,EFA,Cleared Volume,EU Gas,gen_EFA,demand_EFA,gap,day_of_week,weekday_or_holiday,day_sin,day_cos,month_sin,month_cos,EFA_sin,EFA_cos,DW_sin,DW_cos,Average Temperature,price
2022-04-14 23:00:00,1,442,333.3,24971.125,25000.041666666668,-28.91666666666788,4,1,0.299363122973358,-0.9541392564000488,0.8660254037844388,-0.4999999999999998,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,7.5,0.63
2022-04-15 03:00:00,2,461,333.3,25408.5,25365.854166666668,42.64583333333212,4,1,0.1011683219874327,-0.994869323391895,0.8660254037844388,-0.4999999999999998,0.8660254037844388,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,7.5,1.55
2022-04-15 07:00:00,3,637,333.3,26799.625,26809.166666666668,-9.54166666666788,4,1,0.1011683219874327,-0.994869323391895,0.8660254037844388,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,9.333333333333334,5.34
2022-04-15 11:00:00,4,659,333.3,25884.375,25887.229166666668,-2.85416666666788,4,1,0.1011683219874327,-0.994869323391895,0.8660254037844388,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,15.666666666666666,2.33
2022-04-15 15:00:00,5,558,333.3,29322.125,29232.25,89.875,4,1,0.1011683219874327,-0.994869323391895,0.8660254037844388,-0.4999999999999998,-0.8660254037844386,0.5,-0.433883739117558,-0.9009688679024191,17.5,9.34
2022-04-15 19:00:00,6,530,333.3,27501.75,27619.041666666668,-117.29166666666788,4,1,0.1011683219874327,-0.994869323391895,0.8660254037844388,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,14.5,4.48
2022-04-15 23:00:00,1,778,333.3,20919.875,20937.479166666668,-17.60416666666788,5,0,0.1011683219874327,-0.994869323391895,0.8660254037844388,-0.4999999999999998,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,12.333333333333334,1.61
2022-04-16 03:00:00,2,773,333.3,20826.25,20784.541666666668,41.70833333333212,5,0,-0.101168321987432,-0.9948693233918952,0.8660254037844388,-0.4999999999999998,0.8660254037844388,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,10.166666666666668,1.61
2022-04-16 07:00:00,3,831,333.3,22878.875,22908.166666666668,-29.29166666666788,5,0,-0.101168321987432,-0.9948693233918952,0.8660254037844388,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,8.0,19.0
2022-04-16 11:00:00,4,880,333.3,21414.125,21401.5625,12.5625,5,0,-0.101168321987432,-0.9948693233918952,0.8660254037844388,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,16.5,24.0
