date,EFA,Cleared Volume,EU Gas,gen_EFA,demand_EFA,gap,day_of_week,weekday_or_holiday,day_sin,day_cos,month_sin,month_cos,EFA_sin,EFA_cos,DW_sin,DW_cos,Average Temperature,price
2022-06-06 19:00:00,6,566,352.5,29703.5,29766.666666666668,-63.16666666666788,0,1,0.9377521321470804,0.3473052528448203,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.0,1.0,11.5,3.95
2022-06-06 23:00:00,1,678,356.9,24584.125,24613.166666666668,-29.04166666666788,1,1,0.9377521321470804,0.3473052528448203,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0.7818314824680297,0.6234898018587336,8.125,39.9
2022-06-07 03:00:00,2,674,356.9,26499.0,26393.354166666668,105.64583333333212,1,1,0.9884683243281114,0.1514277775045767,1.2246467991473532e-16,-1.0,0.8660254037844388,-0.4999999999999998,0.7818314824680297,0.6234898018587336,8.0,49.9
2022-06-07 07:00:00,3,633,356.9,30147.25,30157.52083333333,-10.27083333333212,1,1,0.9884683243281114,0.1514277775045767,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.7818314824680297,0.6234898018587336,11.0,4.37
2022-06-07 11:00:00,4,612,356.9,29459.625,29465.5,-5.875,1,1,0.9884683243281114,0.1514277775045767,1.2246467991473532e-16,-1.0,-0.8660254037844384,-0.5000000000000004,0.7818314824680297,0.6234898018587336,15.5,3.95
2022-06-07 15:00:00,5,568,356.9,30969.125,30936.3125,32.8125,1,1,0.9884683243281114,0.1514277775045767,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5,0.7818314824680297,0.6234898018587336,16.5,49.9
2022-06-07 19:00:00,6,469,356.9,30125.375,30211.6875,-86.3125,1,1,0.9884683243281114,0.1514277775045767,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.7818314824680297,0.6234898018587336,15.0,29.9
2022-06-07 23:00:00,1,785,359.0,25040.625,25048.77083333333,-8.14583333333212,2,1,0.9884683243281114,0.1514277775045767,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,12.75,3.55
2022-06-08 03:00:00,2,779,359.0,26496.5,26394.979166666668,101.52083333333212,2,1,0.9987165071710528,-0.0506491688387126,1.2246467991473532e-16,-1.0,0.8660254037844388,-0.4999999999999998,0.9749279121818236,-0.2225209339563143,12.375,9.9
2022-06-08 07:00:00,3,684,359.0,29826.375,29856.25,-29.875,2,1,0.9987165071710528,-0.0506491688387126,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143,13.5,54.9
