date,EFA,Cleared Volume,gap,day_of_week,weekday_or_holiday,day_cos,Average Temperature,price
2022-06-05 19:00:00,6,586,-96.97916666666788,6,0,0.5289640103269625,9.25,4.35
2022-06-05 23:00:00,1,738,-13.0,0,1,0.5289640103269625,8.75,39.9
2022-06-06 03:00:00,2,784,79.1875,0,1,0.3473052528448203,8.75,9.9
2022-06-06 07:00:00,3,599,31.39583333333212,0,1,0.3473052528448203,9.25,1.95
2022-06-06 11:00:00,4,611,-17.625,0,1,0.3473052528448203,12.0,4.45
2022-06-06 15:00:00,5,611,34.375,0,1,0.3473052528448203,13.25,7.69
2022-06-06 19:00:00,6,566,-63.16666666666788,0,1,0.3473052528448203,13.25,3.95
2022-06-06 23:00:00,1,678,-29.04166666666788,1,1,0.3473052528448203,8.5,39.9
2022-06-07 03:00:00,2,674,105.64583333333212,1,1,0.1514277775045767,6.25,49.9
2022-06-07 07:00:00,3,633,-10.27083333333212,1,1,0.1514277775045767,12.666666666666666,4.37
2022-06-07 11:00:00,4,612,-5.875,1,1,0.1514277775045767,16.5,3.95
2022-06-07 15:00:00,5,568,32.8125,1,1,0.1514277775045767,17.0,49.9
2022-06-07 19:00:00,6,469,-86.3125,1,1,0.1514277775045767,15.333333333333334,29.9
2022-06-07 23:00:00,1,785,-8.14583333333212,2,1,0.1514277775045767,12.5,3.55
2022-06-08 03:00:00,2,779,101.52083333333212,2,1,-0.0506491688387126,11.0,9.9
2022-06-08 07:00:00,3,684,-29.875,2,1,-0.0506491688387126,13.5,54.9
2022-06-08 11:00:00,4,739,2.5625,2,1,-0.0506491688387126,15.25,12.9
2022-06-08 15:00:00,5,604,29.6875,2,1,-0.0506491688387126,16.0,59.9
2022-06-08 19:00:00,6,571,-80.5,2,1,-0.0506491688387126,13.0,6.95
2022-06-08 23:00:00,1,787,-15.35416666666788,3,1,-0.0506491688387126,11.333333333333334,2.95
2022-06-09 03:00:00,2,774,85.54166666666788,3,1,-0.2506525322587204,10.5,18.8
2022-06-09 07:00:00,3,629,16.5,3,1,-0.2506525322587204,13.0,4.95
2022-06-09 11:00:00,4,626,-20.1875,3,1,-0.2506525322587204,15.5,3.55
2022-06-09 15:00:00,5,617,9.875,3,1,-0.2506525322587204,14.75,8.16
2022-06-09 19:00:00,6,575,-76.79166666666788,3,1,-0.2506525322587204,15.0,7.0
2022-06-09 23:00:00,1,788,-2.25,4,1,-0.2506525322587204,13.25,2.95
2022-06-10 03:00:00,2,910,59.875,4,1,-0.4403941515576344,11.5,3.08
2022-06-10 07:00:00,3,960,-38.9375,4,1,-0.4403941515576344,13.75,44.0
2022-06-10 11:00:00,4,980,0.1875,4,1,-0.4403941515576344,18.25,72.5
2022-06-10 15:00:00,5,752,65.52083333333212,4,1,-0.4403941515576344,18.0,96.69
2022-06-10 19:00:00,6,744,-92.10416666666788,4,1,-0.4403941515576344,15.25,63.0
2022-06-10 23:00:00,1,917,-28.66666666666788,5,0,-0.4403941515576344,11.666666666666666,19.9
2022-06-11 03:00:00,2,967,13.625,5,0,-0.6121059825476625,11.0,49.9
2022-06-11 07:00:00,3,968,-8.52083333333212,5,0,-0.6121059825476625,13.5,50.0
2022-06-11 11:00:00,4,973,16.58333333333212,5,0,-0.6121059825476625,14.5,29.9
2022-06-11 15:00:00,5,818,70.02083333333212,5,0,-0.6121059825476625,15.5,73.8
2022-06-11 19:00:00,6,781,-67.16666666666788,5,0,-0.6121059825476625,13.5,79.69
2022-06-11 23:00:00,1,830,-25.8125,6,0,-0.6121059825476625,12.0,2.95
2022-06-12 03:00:00,2,959,-20.75,6,0,-0.758758122692791,10.5,19.75
2022-06-12 07:00:00,3,965,16.33333333333212,6,0,-0.758758122692791,12.0,44.69
2022-06-12 11:00:00,4,974,1.3125,6,0,-0.758758122692791,14.0,42.9
2022-06-12 15:00:00,5,817,81.89583333333212,6,0,-0.758758122692791,13.5,78.7
2022-06-12 19:00:00,6,773,-38.39583333333212,6,0,-0.758758122692791,11.75,40.0
2022-06-12 23:00:00,1,812,-32.85416666666788,0,1,-0.758758122692791,9.75,2.95
2022-06-13 03:00:00,2,838,125.70833333333212,0,1,-0.8743466161445821,9.0,48.7
2022-06-13 07:00:00,3,775,9.97916666666788,0,1,-0.8743466161445821,11.25,5.32
2022-06-13 11:00:00,4,749,-7.5,0,1,-0.8743466161445821,14.666666666666666,2.95
2022-06-13 15:00:00,5,646,48.16666666666788,0,1,-0.8743466161445821,14.75,40.0
2022-06-13 19:00:00,6,560,-74.33333333333212,0,1,-0.8743466161445821,12.666666666666666,6.95
2022-06-13 23:00:00,1,792,-25.35416666666788,1,1,-0.8743466161445821,8.5,19.75
2022-06-14 03:00:00,2,833,67.08333333333212,1,1,-0.9541392564000488,9.0,39.75
2022-06-14 07:00:00,3,759,-2.04166666666788,1,1,-0.9541392564000488,12.5,19.75
2022-06-14 11:00:00,4,732,3.8958333333321207,1,1,-0.9541392564000488,14.0,12.01
2022-06-14 15:00:00,5,677,54.70833333333212,1,1,-0.9541392564000488,14.125,43.69
2022-06-14 19:00:00,6,523,-45.72916666666788,1,1,-0.9541392564000488,14.25,39.75
2022-06-14 23:00:00,1,828,-6.6875,2,1,-0.9541392564000488,9.333333333333334,5.84
2022-06-15 03:00:00,2,856,19.89583333333212,2,1,-0.994869323391895,7.75,3.5
2022-06-15 07:00:00,3,832,0.8125,2,1,-0.994869323391895,14.0,19.75
2022-06-15 11:00:00,4,843,14.08333333333212,2,1,-0.994869323391895,19.25,10.15
2022-06-15 15:00:00,5,745,21.33333333333212,2,1,-0.994869323391895,20.0,63.8
2022-06-15 19:00:00,6,693,-51.875,2,1,-0.994869323391895,17.25,44.69
2022-06-15 23:00:00,1,821,-9.08333333333212,3,1,-0.994869323391895,12.0,8.05
2022-06-16 03:00:00,2,828,69.625,3,1,-0.9948693233918952,10.5,20.5
2022-06-16 07:00:00,3,817,-12.375,3,1,-0.9948693233918952,15.75,34.95
2022-06-16 11:00:00,4,821,9.54166666666788,3,1,-0.9948693233918952,19.75,29.75
2022-06-16 15:00:00,5,705,56.6875,3,1,-0.9948693233918952,22.0,46.7
2022-06-16 19:00:00,6,570,-72.6875,3,1,-0.9948693233918952,19.75,2.5
2022-06-16 23:00:00,1,787,-27.60416666666788,4,1,-0.9948693233918952,18.0,3.9
2022-06-17 03:00:00,2,890,45.1875,4,1,-0.9541392564000488,16.5,37.75
2022-06-17 07:00:00,3,905,-11.0,4,1,-0.9541392564000488,19.0,80.01
2022-06-17 11:00:00,4,911,4.979166666667879,4,1,-0.9541392564000488,23.5,61.9
2022-06-17 15:00:00,5,712,33.72916666666788,4,1,-0.9541392564000488,19.75,79.7
2022-06-17 19:00:00,6,669,-79.3125,4,1,-0.9541392564000488,15.666666666666666,64.9
2022-06-17 23:00:00,1,831,-41.89583333333212,5,0,-0.9541392564000488,13.5,39.9
2022-06-18 03:00:00,2,882,24.54166666666788,5,0,-0.8743466161445822,10.75,39.9
2022-06-18 07:00:00,3,889,46.33333333333212,5,0,-0.8743466161445822,11.75,69.69
2022-06-18 11:00:00,4,898,11.41666666666788,5,0,-0.8743466161445822,13.5,51.4
2022-06-18 15:00:00,5,752,8.10416666666788,5,0,-0.8743466161445822,11.75,59.9
2022-06-18 19:00:00,6,684,-78.77083333333212,5,0,-0.8743466161445822,10.75,49.9
2022-06-18 23:00:00,1,846,-41.47916666666788,6,0,-0.8743466161445822,8.75,39.7
2022-06-19 03:00:00,2,860,8.47916666666788,6,0,-0.7587581226927911,8.5,57.0
2022-06-19 07:00:00,3,897,86.20833333333212,6,0,-0.7587581226927911,11.25,59.7
2022-06-19 11:00:00,4,907,17.70833333333212,6,0,-0.7587581226927911,13.75,55.0
2022-06-19 15:00:00,5,736,59.41666666666788,6,0,-0.7587581226927911,16.5,69.7
2022-06-19 19:00:00,6,659,-46.39583333333212,6,0,-0.7587581226927911,14.25,40.2
2022-06-19 23:00:00,1,844,-1.479166666667879,0,1,-0.7587581226927911,9.75,39.7
2022-06-20 03:00:00,2,855,105.77083333333212,0,1,-0.6121059825476628,8.75,49.9
2022-06-20 07:00:00,3,857,-32.64583333333212,0,1,-0.6121059825476628,11.5,44.7
2022-06-20 11:00:00,4,858,-1.583333333332121,0,1,-0.6121059825476628,15.75,34.7
2022-06-20 15:00:00,5,656,69.64583333333212,0,1,-0.6121059825476628,18.25,24.7
2022-06-20 19:00:00,6,617,-109.0625,0,1,-0.6121059825476628,15.75,29.6
2022-06-20 23:00:00,1,810,-6.479166666667879,1,1,-0.6121059825476628,10.75,19.75
2022-06-21 03:00:00,2,857,52.85416666666788,1,1,-0.4403941515576342,9.75,34.95
2022-06-21 07:00:00,3,802,-16.45833333333212,1,1,-0.4403941515576342,15.5,29.75
2022-06-21 11:00:00,4,808,13.6875,1,1,-0.4403941515576342,19.75,19.75
2022-06-21 15:00:00,5,570,43.95833333333212,1,1,-0.4403941515576342,20.75,32.0
2022-06-21 19:00:00,6,502,-74.64583333333212,1,1,-0.4403941515576342,18.0,34.95
2022-06-21 23:00:00,1,723,-8.27083333333212,2,1,-0.4403941515576342,13.0,24.99
2022-06-22 03:00:00,2,822,67.41666666666788,2,1,-0.2506525322587213,11.0,41.75
2022-06-22 07:00:00,3,754,-25.4375,2,1,-0.2506525322587213,15.25,39.9
2022-06-22 11:00:00,4,804,-14.1875,2,1,-0.2506525322587213,20.0,34.95
2022-06-22 15:00:00,5,618,59.97916666666788,2,1,-0.2506525322587213,20.0,69.95
2022-06-22 19:00:00,6,628,-62.10416666666788,2,1,-0.2506525322587213,16.333333333333332,29.99
2022-06-22 23:00:00,1,857,-17.47916666666788,3,1,-0.2506525322587213,12.75,4.48
2022-06-23 03:00:00,2,880,71.58333333333212,3,1,-0.0506491688387135,11.75,4.07
2022-06-23 07:00:00,3,829,-14.77083333333212,3,1,-0.0506491688387135,17.5,16.0
2022-06-23 11:00:00,4,836,16.39583333333212,3,1,-0.0506491688387135,24.0,6.82
2022-06-23 15:00:00,5,661,7.708333333332121,3,1,-0.0506491688387135,23.0,50.0
2022-06-23 19:00:00,6,673,-60.33333333333212,3,1,-0.0506491688387135,18.0,39.8
2022-06-23 23:00:00,1,854,-6.083333333332121,4,1,-0.0506491688387135,14.0,5.07
2022-06-24 03:00:00,2,931,48.70833333333212,4,1,0.1514277775045766,14.5,41.75
2022-06-24 07:00:00,3,814,5.208333333332121,4,1,0.1514277775045766,16.75,18.48
2022-06-24 11:00:00,4,835,-19.75,4,1,0.1514277775045766,18.75,7.95
2022-06-24 15:00:00,5,712,41.10416666666788,4,1,0.1514277775045766,18.75,39.95
2022-06-24 19:00:00,6,682,-102.77083333333212,4,1,0.1514277775045766,17.0,59.95
2022-06-24 23:00:00,1,903,-31.89583333333212,5,0,0.1514277775045766,15.0,59.95
2022-06-25 03:00:00,2,942,9.85416666666788,5,0,0.3473052528448203,11.5,61.0
2022-06-25 07:00:00,3,948,-34.125,5,0,0.3473052528448203,13.25,89.95
2022-06-25 11:00:00,4,956,-10.91666666666788,5,0,0.3473052528448203,16.75,69.95
2022-06-25 15:00:00,5,792,75.45833333333212,5,0,0.3473052528448203,17.0,105.0
2022-06-25 19:00:00,6,715,-72.29166666666788,5,0,0.3473052528448203,13.0,79.8
2022-06-25 23:00:00,1,931,-36.125,6,0,0.3473052528448203,11.0,65.0
2022-06-26 03:00:00,2,942,-22.35416666666788,6,0,0.5289640103269624,9.5,59.0
2022-06-26 07:00:00,3,942,13.72916666666788,6,0,0.5289640103269624,13.0,70.0
2022-06-26 11:00:00,4,952,24.29166666666788,6,0,0.5289640103269624,17.0,68.3
2022-06-26 15:00:00,5,783,34.08333333333212,6,0,0.5289640103269624,18.0,79.7
2022-06-26 19:00:00,6,745,-15.47916666666788,6,0,0.5289640103269624,15.5,83.1
2022-06-26 23:00:00,1,932,-32.5,0,1,0.5289640103269624,12.75,39.8
2022-06-27 03:00:00,2,942,63.95833333333212,0,1,0.6889669190756864,12.0,57.8
2022-06-27 07:00:00,3,945,36.125,0,1,0.6889669190756864,11.75,78.96
2022-06-27 11:00:00,4,952,-9.83333333333212,0,1,0.6889669190756864,13.333333333333334,55.0
2022-06-27 15:00:00,5,722,-1.291666666667879,0,1,0.6889669190756864,15.0,95.96
2022-06-27 19:00:00,6,713,-48.22916666666788,0,1,0.6889669190756864,13.0,60.8
2022-06-27 23:00:00,1,794,-12.9375,1,1,0.6889669190756864,9.666666666666666,2.95
2022-06-28 03:00:00,2,931,69.0,1,1,0.8207634412072763,11.25,4.22
2022-06-28 07:00:00,3,957,-12.20833333333212,1,1,0.8207634412072763,13.5,64.7
2022-06-28 11:00:00,4,967,-14.27083333333212,1,1,0.8207634412072763,15.5,55.0
2022-06-28 15:00:00,5,736,6.541666666667879,1,1,0.8207634412072763,16.75,67.7
2022-06-28 19:00:00,6,729,-64.72916666666788,1,1,0.8207634412072763,15.0,56.96
2022-06-28 23:00:00,1,940,-23.6875,2,1,0.8207634412072763,13.0,29.95
2022-06-29 03:00:00,2,956,65.0,2,1,0.9189578116202306,12.25,39.95
2022-06-29 07:00:00,3,919,12.58333333333212,2,1,0.9189578116202306,13.25,59.95
2022-06-29 11:00:00,4,925,1.0,2,1,0.9189578116202306,17.5,49.95
2022-06-29 15:00:00,5,765,-17.54166666666788,2,1,0.9189578116202306,16.0,65.6
2022-06-29 19:00:00,6,690,-44.1875,2,1,0.9189578116202306,14.75,62.95
2022-06-29 23:00:00,1,824,-10.77083333333212,3,1,0.9189578116202306,12.333333333333334,19.95
2022-06-30 03:00:00,2,774,44.22916666666788,3,1,0.9795299412524944,11.5,39.95
2022-06-30 07:00:00,3,783,6.5,3,1,0.9795299412524944,14.0,65.8
2022-06-30 11:00:00,4,858,21.04166666666788,3,1,0.9795299412524944,17.0,9.28
2022-06-30 15:00:00,5,733,15.91666666666788,3,1,0.9795299412524944,16.75,66.9
2022-06-30 19:00:00,6,729,-76.125,3,1,0.9795299412524944,14.75,67.96
2022-06-30 23:00:00,1,880,-14.875,4,1,0.9795299412524944,11.5,4.99
2022-07-01 03:00:00,2,889,51.83333333333212,4,1,0.9795299412524944,11.25,4.88
2022-07-01 07:00:00,3,855,0.9166666666678792,4,1,0.9795299412524944,13.25,10.6
2022-07-01 11:00:00,4,833,-15.22916666666788,4,1,0.9795299412524944,15.0,39.95
2022-07-01 15:00:00,5,860,21.5625,4,1,0.9795299412524944,14.0,11.82
2022-07-01 19:00:00,6,755,-64.0,4,1,0.9795299412524944,13.5,3.62
2022-07-01 23:00:00,1,909,-10.58333333333212,5,0,0.9795299412524944,12.0,24.95
2022-07-02 03:00:00,2,949,6.395833333332121,5,0,0.9189578116202306,11.333333333333334,39.95
2022-07-02 07:00:00,3,983,15.85416666666788,5,0,0.9189578116202306,11.75,50.0
2022-07-02 11:00:00,4,963,-12.25,5,0,0.9189578116202306,15.25,55.0
2022-07-02 15:00:00,5,889,57.8125,5,0,0.9189578116202306,16.333333333333332,69.1
2022-07-02 19:00:00,6,853,-72.33333333333212,5,0,0.9189578116202306,14.25,59.95
2022-07-02 23:00:00,1,830,-46.1875,6,0,0.9189578116202306,11.0,39.96
2022-07-03 03:00:00,2,943,-8.25,6,0,0.8207634412072763,11.0,44.95
2022-07-03 07:00:00,3,936,51.52083333333212,6,0,0.8207634412072763,13.333333333333334,57.96
2022-07-03 11:00:00,4,993,0.3125,6,0,0.8207634412072763,16.0,68.13
2022-07-03 15:00:00,5,891,89.4375,6,0,0.8207634412072763,16.0,74.95
2022-07-03 19:00:00,6,709,-81.25,6,0,0.8207634412072763,13.0,74.95
2022-07-03 23:00:00,1,858,7.416666666667879,0,1,0.8207634412072763,12.0,49.95
2022-07-04 03:00:00,2,943,72.97916666666788,0,1,0.6889669190756866,11.5,54.95
2022-07-04 07:00:00,3,876,31.75,0,1,0.6889669190756866,12.25,84.95
2022-07-04 11:00:00,4,942,-16.29166666666788,0,1,0.6889669190756866,14.0,68.13
2022-07-04 15:00:00,5,897,12.64583333333212,0,1,0.6889669190756866,14.0,94.95
2022-07-04 19:00:00,6,766,-104.6875,0,1,0.6889669190756866,12.75,59.95
2022-07-04 23:00:00,1,914,0.3541666666678793,1,1,0.6889669190756866,12.0,51.96
2022-07-05 03:00:00,2,930,36.6875,1,1,0.5289640103269625,10.5,36.0
2022-07-05 07:00:00,3,883,3.8125,1,1,0.5289640103269625,12.5,11.95
2022-07-05 11:00:00,4,875,0.9375,1,1,0.5289640103269625,15.5,13.89
2022-07-05 15:00:00,5,870,24.29166666666788,1,1,0.5289640103269625,16.0,15.78
2022-07-05 19:00:00,6,739,-83.625,1,1,0.5289640103269625,13.333333333333334,39.95
2022-07-05 23:00:00,1,869,-24.58333333333212,2,1,0.5289640103269625,12.666666666666666,64.95
2022-07-06 03:00:00,2,959,74.08333333333212,2,1,0.3473052528448203,13.75,58.1
2022-07-06 07:00:00,3,935,9.52083333333212,2,1,0.3473052528448203,14.25,86.9
2022-07-06 11:00:00,4,949,-13.66666666666788,2,1,0.3473052528448203,16.0,71.96
2022-07-06 15:00:00,5,899,39.16666666666788,2,1,0.3473052528448203,16.333333333333332,86.0
2022-07-06 19:00:00,6,911,-95.6875,2,1,0.3473052528448203,15.0,80.7
2022-07-06 23:00:00,1,943,-39.35416666666788,3,1,0.3473052528448203,13.0,3.95
2022-07-07 03:00:00,2,931,122.9375,3,1,0.1514277775045767,12.333333333333334,3.95
2022-07-07 07:00:00,3,857,-9.29166666666788,3,1,0.1514277775045767,13.75,11.95
2022-07-07 11:00:00,4,953,-51.41666666666788,3,1,0.1514277775045767,18.0,52.96
2022-07-07 15:00:00,5,883,40.0,3,1,0.1514277775045767,19.0,79.95
2022-07-07 19:00:00,6,634,-83.0625,3,1,0.1514277775045767,15.5,2.91
2022-07-07 23:00:00,1,809,-19.875,4,1,0.1514277775045767,14.0,2.0
2022-07-08 03:00:00,2,810,84.375,4,1,-0.0506491688387126,12.5,3.5
2022-07-08 07:00:00,3,780,-9.54166666666788,4,1,-0.0506491688387126,17.0,12.64
2022-07-08 11:00:00,4,1005,-12.22916666666788,4,1,-0.0506491688387126,18.25,59.96
2022-07-08 15:00:00,5,942,48.0,4,1,-0.0506491688387126,18.25,76.0
2022-07-08 19:00:00,6,645,-82.89583333333212,4,1,-0.0506491688387126,15.25,4.52
2022-07-08 23:00:00,1,972,-5.125,5,0,-0.0506491688387126,14.0,49.9
2022-07-09 03:00:00,2,1003,16.64583333333212,5,0,-0.2506525322587204,13.5,45.09
2022-07-09 07:00:00,3,1004,-42.20833333333212,5,0,-0.2506525322587204,14.5,59.0
2022-07-09 11:00:00,4,1012,-27.27083333333212,5,0,-0.2506525322587204,18.5,59.0
2022-07-09 15:00:00,5,948,88.22916666666788,5,0,-0.2506525322587204,19.25,89.96
2022-07-09 19:00:00,6,772,-48.10416666666788,5,0,-0.2506525322587204,16.25,29.0
2022-07-09 23:00:00,1,893,-51.77083333333212,6,0,-0.2506525322587204,12.5,24.95
2022-07-10 03:00:00,2,987,13.625,6,0,-0.4403941515576344,12.0,29.95
2022-07-10 07:00:00,3,995,-40.02083333333212,6,0,-0.4403941515576344,16.75,46.35
2022-07-10 11:00:00,4,1002,20.5,6,0,-0.4403941515576344,22.25,49.95
2022-07-10 15:00:00,5,937,136.33333333333212,6,0,-0.4403941515576344,23.75,76.0
2022-07-10 19:00:00,6,769,-29.20833333333212,6,0,-0.4403941515576344,20.25,23.29
2022-07-10 23:00:00,1,872,-28.89583333333212,0,1,-0.4403941515576344,14.5,3.95
2022-07-11 03:00:00,2,900,58.0,0,1,-0.6121059825476625,12.666666666666666,3.5
2022-07-11 07:00:00,3,869,-21.54166666666788,0,1,-0.6121059825476625,20.5,20.11
2022-07-11 11:00:00,4,882,54.16666666666788,0,1,-0.6121059825476625,25.25,21.66
2022-07-11 15:00:00,5,880,18.72916666666788,0,1,-0.6121059825476625,26.25,19.64
2022-07-11 19:00:00,6,732,-54.1875,0,1,-0.6121059825476625,23.25,8.9
2022-07-11 23:00:00,1,927,-6.125,1,1,-0.6121059825476625,19.75,19.95
2022-07-12 03:00:00,2,978,42.41666666666788,1,1,-0.758758122692791,18.5,31.96
2022-07-12 07:00:00,3,877,15.0,1,1,-0.758758122692791,18.5,10.6
2022-07-12 11:00:00,4,851,14.5625,1,1,-0.758758122692791,20.5,6.9
2022-07-12 15:00:00,5,852,18.97916666666424,1,1,-0.758758122692791,21.333333333333332,11.92
2022-07-12 19:00:00,6,749,-130.66666666666788,1,1,-0.758758122692791,20.25,10.9
2022-07-12 23:00:00,1,969,9.0,2,1,-0.758758122692791,15.75,35.0
2022-07-13 03:00:00,2,970,70.27083333333212,2,1,-0.8743466161445821,14.25,29.9
2022-07-13 07:00:00,3,972,3.8333333333321207,2,1,-0.8743466161445821,13.25,59.0
2022-07-13 11:00:00,4,934,-7.395833333332121,2,1,-0.8743466161445821,17.25,50.0
2022-07-13 15:00:00,5,919,61.35416666666788,2,1,-0.8743466161445821,18.0,60.0
2022-07-13 19:00:00,6,716,-89.125,2,1,-0.8743466161445821,17.833333333333332,45.0
2022-07-13 23:00:00,1,847,-11.58333333333212,3,1,-0.8743466161445821,17.666666666666668,18.8
2022-07-14 03:00:00,2,955,54.5625,3,1,-0.9541392564000488,17.5,47.0
2022-07-14 07:00:00,3,850,-8414.8125,3,1,-0.9541392564000488,17.333333333333332,14.9
2022-07-14 11:00:00,4,670,-92.47916666666788,3,1,-0.9541392564000488,17.166666666666668,6.9
2022-07-14 15:00:00,5,860,22.08333333333212,3,1,-0.9541392564000488,17.0,17.37
2022-07-14 19:00:00,6,735,-51.625,3,1,-0.9541392564000488,14.25,14.9
2022-07-14 23:00:00,1,828,-8.77083333333212,4,1,-0.9541392564000488,12.0,37.0
2022-07-15 03:00:00,2,906,92.0,4,1,-0.994869323391895,12.5,9.9
2022-07-15 07:00:00,3,850,-19.6875,4,1,-0.994869323391895,13.75,14.9
2022-07-15 11:00:00,4,922,-8.10416666666788,4,1,-0.994869323391895,16.5,56.5
2022-07-15 15:00:00,5,874,24.72916666666788,4,1,-0.994869323391895,16.75,39.8
2022-07-15 19:00:00,6,757,-45.9375,4,1,-0.994869323391895,14.75,14.9
2022-07-15 23:00:00,1,860,-26.85416666666788,5,0,-0.994869323391895,11.5,3.8
2022-07-16 03:00:00,2,925,4.333333333332121,5,0,-0.9948693233918952,10.0,3.5
2022-07-16 07:00:00,3,984,-17.35416666666788,5,0,-0.9948693233918952,13.5,18.6
2022-07-16 11:00:00,4,1022,14.89583333333212,5,0,-0.9948693233918952,19.0,44.95
2022-07-16 15:00:00,5,940,51.85416666666788,5,0,-0.9948693233918952,21.0,21.5
2022-07-16 19:00:00,6,779,-29.54166666666788,5,0,-0.9948693233918952,17.75,3.5
2022-07-16 23:00:00,1,901,-35.20833333333212,6,0,-0.9948693233918952,15.666666666666666,11.95
2022-07-17 03:00:00,2,950,-14.45833333333212,6,0,-0.9541392564000488,14.25,3.5
2022-07-17 07:00:00,3,976,2.375,6,0,-0.9541392564000488,18.25,16.95
2022-07-17 11:00:00,4,1014,6.208333333332121,6,0,-0.9541392564000488,24.75,29.95
2022-07-17 15:00:00,5,945,79.08333333333212,6,0,-0.9541392564000488,27.75,30.96
2022-07-17 19:00:00,6,770,-24.58333333333212,6,0,-0.9541392564000488,24.75,6.96
2022-07-17 23:00:00,1,896,1.604166666667879,0,1,-0.9541392564000488,20.666666666666668,9.96
2022-07-18 03:00:00,2,902,53.72916666666788,0,1,-0.8743466161445822,19.75,16.26
2022-07-18 07:00:00,3,848,7.4375,0,1,-0.8743466161445822,23.25,17.9
2022-07-18 11:00:00,4,859,-9.91666666666788,0,1,-0.8743466161445822,28.75,14.4
2022-07-18 15:00:00,5,837,28.875,0,1,-0.8743466161445822,32.75,41.62
2022-07-18 19:00:00,6,718,-58.625,0,1,-0.8743466161445822,28.25,19.95
2022-07-18 23:00:00,1,827,2.625,1,1,-0.8743466161445822,24.0,6.96
2022-07-19 03:00:00,2,958,53.04166666666788,1,1,-0.7587581226927911,24.0,24.95
2022-07-19 07:00:00,3,847,5.541666666667879,1,1,-0.7587581226927911,27.0,6.96
2022-07-19 11:00:00,4,973,-13.125,1,1,-0.7587581226927911,34.0,49.99
2022-07-19 15:00:00,5,887,51.14583333333576,1,1,-0.7587581226927911,31.75,41.62
2022-07-19 19:00:00,6,724,-105.4375,1,1,-0.7587581226927911,25.5,10.03
2022-07-19 23:00:00,1,756,-11.0625,2,1,-0.7587581226927911,21.75,2.67
2022-07-20 03:00:00,2,972,83.0,2,1,-0.6121059825476628,19.5,6.96
2022-07-20 07:00:00,3,838,-12.16666666666788,2,1,-0.6121059825476628,17.0,9.49
2022-07-20 11:00:00,4,855,3.3958333333321207,2,1,-0.6121059825476628,16.74074074074074,4.96
2022-07-20 15:00:00,5,856,1.791666666667879,2,1,-0.6121059825476628,16.48148148148148,18.39
2022-07-20 19:00:00,6,543,-64.9375,2,1,-0.6121059825476628,16.22222222222222,1.91
2022-07-20 23:00:00,1,880,5.1875,3,1,-0.6121059825476628,15.962962962962962,6.96
2022-07-21 03:00:00,2,890,43.14583333333212,3,1,-0.4403941515576342,15.703703703703704,29.95
2022-07-21 07:00:00,3,827,3.8333333333321207,3,1,-0.4403941515576342,15.444444444444445,16.96
2022-07-21 11:00:00,4,842,8.58333333333212,3,1,-0.4403941515576342,15.185185185185185,7.96
2022-07-21 15:00:00,5,842,16.9375,3,1,-0.4403941515576342,14.925925925925926,19.96
2022-07-21 19:00:00,6,533,-101.45833333333212,3,1,-0.4403941515576342,14.666666666666666,15.0
2022-07-21 23:00:00,1,718,-6.8125,4,1,-0.4403941515576342,14.0,2.49
2022-07-22 03:00:00,2,859,62.85416666666788,4,1,-0.2506525322587213,13.75,14.95
2022-07-22 07:00:00,3,771,43.54166666666788,4,1,-0.2506525322587213,13.0,9.95
2022-07-22 11:00:00,4,739,-38.22916666666788,4,1,-0.2506525322587213,13.5,5.06
2022-07-22 15:00:00,5,745,24.875,4,1,-0.2506525322587213,14.0,9.95
2022-07-22 19:00:00,6,662,-65.08333333333212,4,1,-0.2506525322587213,14.25,49.95
2022-07-22 23:00:00,1,870,-58.91666666666788,5,0,-0.2506525322587213,13.0,3.95
2022-07-23 03:00:00,2,995,8.47916666666788,5,0,-0.0506491688387135,11.25,29.95
2022-07-23 07:00:00,3,1022,23.16666666666788,5,0,-0.0506491688387135,14.75,79.76
2022-07-23 11:00:00,4,1031,2.3958333333321207,5,0,-0.0506491688387135,17.25,69.28
2022-07-23 15:00:00,5,959,34.4375,5,0,-0.0506491688387135,18.25,92.99
2022-07-23 19:00:00,6,942,-42.33333333333212,5,0,-0.0506491688387135,18.0,54.95
2022-07-23 23:00:00,1,975,-41.27083333333212,6,0,-0.0506491688387135,16.75,14.95
2022-07-24 03:00:00,2,1002,-9.33333333333212,6,0,0.1514277775045766,16.5,5.96
2022-07-24 07:00:00,3,1021,35.5625,6,0,0.1514277775045766,17.25,46.35
2022-07-24 11:00:00,4,1022,13.9375,6,0,0.1514277775045766,20.0,39.95
2022-07-24 15:00:00,5,960,105.41666666666788,6,0,0.1514277775045766,18.333333333333332,79.9
2022-07-24 19:00:00,6,828,-89.97916666666788,6,0,0.1514277775045766,17.5,6.11
2022-07-24 23:00:00,1,848,-17.75,0,1,0.1514277775045766,15.25,3.23
2022-07-25 03:00:00,2,890,98.27083333333212,0,1,0.3473052528448203,14.5,4.66
2022-07-25 07:00:00,3,811,7.416666666667879,0,1,0.3473052528448203,15.25,4.95
2022-07-25 11:00:00,4,933,23.58333333333212,0,1,0.3473052528448203,17.5,49.9
2022-07-25 15:00:00,5,889,26.16666666666788,0,1,0.3473052528448203,15.5,69.9
2022-07-25 19:00:00,6,635,-101.52083333333212,0,1,0.3473052528448203,12.75,3.49
